order_id,student_id
f50ae62a-9c19-4aee-b8ef-b7e069479d5e,117112e2-5e2e-4ea4-9344-b0fd9eaf1234
700d8dba-97b3-4fbb-aff8-b0a61d99a4bf,a88a233c-9ae4-476a-9843-05ec1a754b12
2be762df-87be-4c7c-ae29-29ae0277f67b,fba4e966-1cb5-4e94-b2d5-5ab7699af651
7858cb76-1f18-4e30-afb2-8840f2eb0cb4,ab2d9102-7868-4d85-91c2-0174de5957f4
f537cd1d-936d-4ba9-80e9-7492fe8a56bf,ad268b48-4258-48dc-90a4-8d95f8a9b7d1
c5946b14-5d8f-41c6-94f2-05f922c859e8,af523255-99d1-4163-9705-280ae2df3c1f
7046dcb3-b9ee-4179-861a-6d89ea52c7a8,7fedf3a5-9cce-49fc-8a90-7c82b72e7006
704d27f0-63ab-4cbd-a909-f66ef91e3a7a,747ca385-1e89-42e8-90e1-b9b5833fd533
7057e58a-c5d6-4107-8e86-135876e7f48b,30ad061d-2e7c-47aa-aebc-f9383c8b670f
2bed61d6-9e31-492d-bfb4-3d9826612422,54e115f5-1991-45bb-b636-4e401e35f6e8
f563dcff-87f9-4f4c-8818-2708e02b21a3,d37961f4-6890-4f0c-bcc8-902d1bced120
26851597-e1fa-408e-8582-1c5b6b087034,fff0238e-a29e-463b-9ece-e0f55ba1c3f6
3fdd5dd8-ee9a-4960-9690-feb5921067bd,23a20026-ac8e-4b9c-8182-0ceba1110f18
aba3279f-f6af-4ea0-a9c6-675edfba087c,0210ec85-2f1c-4675-8814-465c457ff2cb
f57f6584-1b37-467c-93fc-845f21b553b2,9c2006a7-13cc-4fb2-9d88-f943011eed21
20055de6-d730-402e-a03a-89c77cb2fbff,6e718028-0f66-46a5-8fbb-50d5b43ef349
0f200149-f630-4f1c-8c3e-f64c6c865010,6b49dfa8-56ba-4350-9e35-67f48e83217c
2c23b3b3-c363-4d89-9c8b-9c1ccd742fe0,0e0e39ef-f497-4126-8167-55dbb9a828cb
f5c28735-5b4a-48cd-bcda-af1302a26ad7,5e3365bd-b897-4d93-bda6-5cbd7998883c
f5f6202a-37a6-4a8d-8d1f-2cad323d0309,bdffb289-fd12-4d67-bc28-e82401f1b0c7
f5faa2fb-feb1-48fd-a960-b4b087667f62,c85d9925-3b01-47c4-98c8-8c15ae092e24
6a1b5afb-5bd3-4bdc-bbcd-119d03a844b2,cab3e2c9-cef5-41b9-9c83-161fcca52436
2c6a502e-ccaa-4d2f-8098-ac1a0adcf3b1,aa20dfe9-1b50-499c-93b6-7e49bef274ee
70e19cab-812b-490e-b42e-5d8dbe15bd90,73cd50aa-5dbc-4626-8cba-edc1569579d1
70e88c7f-3a8c-43e7-9512-11b51ed9100a,d6c305f9-3064-4579-bec2-0b23d53178f3
b582a134-70be-42e7-a3d1-3e58f2c9a6a8,d6ccf395-109a-4e53-bdb4-4051b1fdef05
b585489a-87fa-400c-923d-3ba32665f9e5,93407375-7263-44c9-baf0-dbeb3aecc720
70ef0414-ca69-4cc0-827a-3d1ac5c40716,065c5106-a6ae-4380-9266-c4b5bf07f00f
710331e3-aa6c-497b-9934-c4e255232792,eb686992-b5a8-4850-a148-223df327bbd0
711f72e2-1f22-4d80-8446-f68073b58312,94e4ea67-9957-4b94-a15f-ff4ef5b7f804
f6b08365-c4c2-4fa0-85cd-5ddda98a9e29,8d36aa5f-7788-4ff0-9099-b09d64ee7db2
0f33c0b8-369c-4d08-a673-d0ef880441e2,1227b955-271a-418b-86d9-826e20b8782c
2c9d1017-31be-4a00-a823-33b01e72de51,d156eb8c-4fcc-4f12-bb28-14f1e0f0b16b
71334b8b-03e7-4472-ac47-9e5a18e2521a,bae1c66d-7653-4ea0-9af2-678d1eebb022
b5f71610-5f5e-4d1e-8adf-832d1982a749,2f5e5c11-0748-4641-97b5-2df43dfa43cf
f6ccbece-fba7-4eac-8848-1afef820f856,90199350-cc09-4f46-b382-775995bff065
7146c196-8ad4-4ccf-bc74-a07639b96527,5e67d621-7308-44ae-968e-451b2cd326ee
718067dc-4c37-41b4-91ec-4e34595b5264,cbf830d8-1ffb-4747-b2f3-b8b5bf404af2
26ec3616-2458-4476-84c2-46b674d4a9f8,928bfa1e-85f5-4a5a-b1cb-9ddd1b5dc9ce
2cc85ed2-7cbf-4150-b1d6-5e2742fde261,a2443b57-1d09-49d6-9ef1-0de71c8ac5af
71a0ccad-8dad-40c9-9a8d-e3984dc6476c,46e48ced-9eec-4489-9de8-bc50d0367340
688e4da7-9706-446e-8a01-ad34e3084fba,baac84bc-7e3d-4cdc-b479-f1269c65a44c
f7109324-9311-4e3e-8875-39e2248c2996,864cfc75-000f-46f5-8ae8-e4b7ed20b35b
71afc331-ca9a-4753-868d-afbdd18baba5,bedf8472-617a-4ffb-b153-a332faaeccc8
b633d1b0-52fe-4423-8df5-37b143cbeadd,a15978dc-53a9-4114-ba19-7c917c60514a
f744096a-90bc-45d6-aafa-fb3ef02b7d4a,c9729d63-34e4-4fc0-b07f-12d54b80e19e
b635b727-4fb6-4c57-8e6c-a4650d275276,ac85aee1-5e7e-4c1f-8b8e-10fbfd2f0404
b645b193-9329-44e9-a4b9-ed92d5d8af2b,977b2f2a-3865-4ff3-91c0-47d1ac1c74d4
f78531f6-2e63-4d53-b937-d45e1b0fffe1,ef004f26-43f4-4eee-92ec-8d5274e95d64
b661eb38-7ba1-47db-8063-7003d94da4ed,975ad0cc-6022-415e-b49b-9eeafe2d5e3f
0f71faaa-cefd-4b0b-a844-4dc63d241ace,fd080187-3e99-41ef-9bdc-1a0d5724ebec
72305c27-089f-44ad-a07e-11274bd75611,1722e6b9-a659-4310-8e4e-07e8cd0dd17d
2d0e2b55-f1ad-4f42-bfca-3e74f4f41554,747ca385-1e89-42e8-90e1-b9b5833fd533
725ef1fa-14dc-46fe-8e1a-57f82a5087ce,4a4d05d6-9895-40bf-a3bf-2d258b7c8f0a
2d15f742-fceb-4bbc-8e0d-8842b5401594,63596df3-0428-4151-b23d-d0980b195e20
726d8737-8ff1-4c0d-ace8-90da5b8b79d4,b9e04655-0866-4fd1-b5dd-4c12840791be
f7ca47d0-2e76-4a75-a1f5-b3be1002fab3,04c878cd-f705-40d3-80d9-1dddf5a9552c
f7c95415-4227-4a6f-bf20-b4bf5f59159d,2c679d3c-08a1-44aa-9e9d-2835b2e7a8ab
6afdfdb5-cdd4-45b7-a69b-7f3f7a6ed221,bf8bf111-1045-4f19-95e5-fd1c101dc5c6
727da690-f1c0-47ff-bf5f-7a08ba533c55,3d02b3c8-47e1-492f-9311-cd69dce0d6ba
b22d276f-c86e-4097-9da9-21c95d241c3b,3c48266b-c713-4664-ba19-916babcd693a
b6db47e9-ee75-4497-b868-ec4bd2b0b421,4075129c-6c7e-4114-b569-d1fb84557272
edac9b3e-e88b-433c-815b-a220ee32bedc,009036bb-cec4-49b1-b005-59eb9c153387
72c11db2-c9cf-444d-84e0-116994946c45,6d31fa50-4667-4f8d-970e-e87a73960b35
72c37f5c-6ddb-4725-933a-6d3d77145c6d,b59cabcc-43d0-439d-8eb3-b67552201afc
72caf394-cac5-4266-a408-959acc074bff,8c3ff597-b6f7-4276-bc45-2ede66e84728
edcae701-ed57-4f30-8f32-9c6a4bd75f8f,062a8d73-7064-41cd-9d7b-bf5484bd766a
f8884ba7-6c88-4f9a-be8f-eae5aeedca36,60956197-0d4b-47e1-80f9-066a570b8dc9
0f96eac9-98c7-4d31-a3fe-3913658712a9,865bcee8-286b-4ff7-8b10-47e64b4540a9
7305ac7d-9e25-47d5-8179-c465c84ea900,c88ca87f-f396-43d7-addc-9c880bf42261
89ecb858-f5af-4940-94e1-20139963bf53,fc3cd653-1dde-4035-b593-cea18e54b51b
a83fb62f-54b8-421b-a145-7e6c0e8363f6,c2fa700a-73fa-4d2b-8abb-d39d7edfd088
eded9e1f-3cd4-44a8-97cf-f1c278fa4a7b,1399238d-8960-4a41-8814-141c3133ba43
d6e28f6d-3d18-44eb-a21a-90aede3ebfe0,0a40d1e1-9804-4b7f-ae94-cb2285b32b04
b7f870f1-84f4-4cb8-8588-355fb25e8d8f,af8f1d1f-df05-47a8-8c62-919c74fe2898
f8f298a7-f74f-4931-9a38-f07a01100afb,cc7047ed-24e2-4556-b105-b1adf60ca1a9
b800397a-857c-4175-82db-7dfeaa770d0a,206410a9-3c08-4df7-84fc-d6619ba2ee31
ea97c76d-c193-448b-a25e-d38adfbf74ba,04bb5c59-1c70-468a-9c0e-b24e408fdfd4
b80e6176-155e-4e7f-8a1f-b50ccdb35b30,2b475a83-a928-4633-be30-81141fba2a46
0f9f2673-fbde-4386-ad78-3e0403744713,09c4dfcd-29bc-436e-9fd1-80e6ecb7ede6
edfe04a6-4be0-4959-ac0f-36908b616b4b,83dc3d1e-ffba-4d82-8889-be8387296602
b81fbb46-0847-40c8-a2ee-8394774c01c2,49884750-cb32-4e6c-be9a-df2516ef9429
b8227632-3146-420f-9039-ab5c86e7270e,07e73e38-733a-4c77-9fce-c9840a2a2cd5
